,location,my_value,pump,distance,x_index,y_index
1732, 34 -  Broadwick Street,2,Blocks Tisbury Court,268.985236608,1,106
1836,54 -  Broadwick Street,2,Blocks Tisbury Court,269.813786535,1,107
1852,Social Eating House -  Poland Street,2,Blocks Tisbury Court,285.459339058,1,108
1876,Marshall Street Leisure Centre -  Marshall Street,2,Blocks Tisbury Court,312.447266673,1,109
1916,19 -  Marshall Street,2,Blocks Tisbury Court,360.804182763,1,110
1924,34 -  Marshall Street,2,Blocks Tisbury Court,363.342634517,1,111
1956,3-4 -  Great Marlborough Street,2,Blocks Tisbury Court,410.828093306,1,112
1972,Vasco & Peiro's Pavillion -  Poland Street,2,Blocks Tisbury Court,373.667590034,1,113
20, 9 -  Marshall Street,1,Blocks Tisbury Court,323.411362321,1,114
28, 9 -  Marshall Street,1,Blocks Tisbury Court,318.360625599,1,115
92, 3 -  Newburgh Street,1,Blocks Tisbury Court,375.045266586,1,116
108, 72 -  Broadwick Street,1,Blocks Tisbury Court,351.326344992,1,117
124,Mor -  Ganton Street,1,Blocks Tisbury Court,371.427144123,1,118
132,Storm -  Ganton Street,1,Blocks Tisbury Court,372.225885452,1,119
140,68 -  Broadwick Street,1,Blocks Tisbury Court,322.055168753,1,120
172,Superga -  Lowndes Court,1,Blocks Tisbury Court,395.849835693,1,121
204,Superga -  Lowndes Court,1,Blocks Tisbury Court,395.148075057,1,122
212,Antidote -  12A,1,Blocks Tisbury Court,401.133525917,1,123
228,Antidote -  12A,1,Blocks Tisbury Court,405.287491626,1,124
236,Carnaby Street Dental -  Fouberts Place,1,Blocks Tisbury Court,423.830628014,1,125
244,Carnaby Street Dental -  Fouberts Place,1,Blocks Tisbury Court,432.220323678,1,126
252,Nike SB -  Carnaby Street,1,Blocks Tisbury Court,425.18882462,1,127
276,Jack Wills -  Foubert''s Place,1,Blocks Tisbury Court,467.965809172,1,128
284,Lavand -  Carnaby Street,1,Blocks Tisbury Court,402.754581423,1,129
292,Hamleys -  188-196,1,Blocks Tisbury Court,434.694464357,1,130
300,The Diner -  Ganton Street,1,Blocks Tisbury Court,408.465391451,1,131
332,The Diner -  Ganton Street,1,Blocks Tisbury Court,402.126588968,1,132
340,G-Star Raw -  Carnaby Street,1,Blocks Tisbury Court,344.234517228,1,133
348,Vans -  Carnaby Street,1,Blocks Tisbury Court,358.918533873,1,134
356,Boots -  Carnaby Street,1,Blocks Tisbury Court,315.488764479,1,135
364,Boots -  Carnaby Street,1,Blocks Tisbury Court,310.42846432,1,136
380,We Built This City -  Carnaby Street,1,Blocks Tisbury Court,311.900401098,1,137
388,Puma -  Carnaby Street,1,Blocks Tisbury Court,321.996803596,1,138
396,Lyle & Scott -  Carnaby Street,1,Blocks Tisbury Court,294.441192306,1,139
404,AQ/AQ -  Beak Street,1,Blocks Tisbury Court,284.065942146,1,140
420,Lyle & Scott -  Carnaby Street,1,Blocks Tisbury Court,282.786452259,1,141
428,wrapchic -  Beak Street,1,Blocks Tisbury Court,268.614138793,1,142
436,Bob Bob Ricard -  Beak Street,1,Blocks Tisbury Court,263.744296311,1,143
444,Bob Bob Ricard -  Beak Street,1,Blocks Tisbury Court,259.924705987,1,144
452,44 -  Beak Street,1,Blocks Tisbury Court,239.258516818,1,145
468,57 -  Beak Street,1,Blocks Tisbury Court,247.818974081,1,146
476, 49 -  Marshall Street,1,Blocks Tisbury Court,298.890009385,1,147
484,Studiocanal -  Marshall Street,1,Blocks Tisbury Court,282.181832206,1,148
500, 2 -  Marshall Street,1,Blocks Tisbury Court,270.014316122,1,149
508, 1 -  Marshall Street,1,Blocks Tisbury Court,265.939155137,1,150
532,Stirling Court -  Marshall Street,1,Blocks Tisbury Court,288.226714455,1,151
556,Stirling Court -  Marshall Street,1,Blocks Tisbury Court,269.189949229,1,152
612,77 -  Beak Street,1,Blocks Tisbury Court,214.865732762,1,153
628,73 -  Beak Street,1,Blocks Tisbury Court,223.463127523,1,154
636,69 -  Beak Street,1,Blocks Tisbury Court,228.853468602,1,155
644,65 -  Beak Street,1,Blocks Tisbury Court,235.036444717,1,156
652,61 -  Beak Street,1,Blocks Tisbury Court,243.587032857,1,157
660, 41 -  Lexington Street,1,Blocks Tisbury Court,208.318769498,1,158
668, 21 -  Great Pulteney Street,1,Blocks Tisbury Court,220.552029986,1,159
676, 21 -  Great Pulteney Street,1,Blocks Tisbury Court,215.333907851,1,160
684,W1 107 -  Great Pulteney Street,1,Blocks Tisbury Court,206.51608811,1,161
692,16 -  Great Pulteney Street,1,Blocks Tisbury Court,198.185923536,1,162
700,25 -  Great Pulteney Street,1,Blocks Tisbury Court,201.214154629,1,163
708,25 -  Great Pulteney Street,1,Blocks Tisbury Court,196.255370458,1,164
716,14 -  Great Pulteney Street,1,Blocks Tisbury Court,184.30902915,1,165
724,13 -  Great Pulteney Street,1,Blocks Tisbury Court,179.494546049,1,166
740,11 -  Great Pulteney Street,1,Blocks Tisbury Court,169.748400005,1,167
748,25 -  Great Pulteney Street,1,Blocks Tisbury Court,190.075210063,1,168
772,7 -  Great Pulteney Street,1,Blocks Tisbury Court,153.615925026,1,169
796,6-10 -  Lexington Street,1,Blocks Tisbury Court,108.058948646,1,170
812,11a -  Lexington Street,1,Blocks Tisbury Court,126.027002638,1,171
820,11a -  Lexington Street,1,Blocks Tisbury Court,130.627273487,1,172
836,25 -  Lexington Street,1,Blocks Tisbury Court,165.348850543,1,173
860,Yoobi -  Silver Place,1,Blocks Tisbury Court,189.577813638,1,174
876,Yoobi -  Silver Place,1,Blocks Tisbury Court,191.402238558,1,175
884,Partizan -  Silver Place,1,Blocks Tisbury Court,197.831061961,1,176
916,Apostrophe -  Brewer Street,1,Blocks Tisbury Court,64.7571931963,1,177
924,Brewer Street Car Park -  Brewer Street,1,Blocks Tisbury Court,95.6907372542,1,178
956,Misan Fabrics -  Tyler's Court,1,Blocks Tisbury Court,121.692186412,1,179
964,9 -  Berwick Street,1,Blocks Tisbury Court,140.605484828,1,180
980, 12 -  Berwick Street,1,Blocks Tisbury Court,158.191121579,1,181
1012, 90 -  Berwick Street,1,Blocks Tisbury Court,188.865676785,1,182
1044, 13 -  Ingestre Place,1,Blocks Tisbury Court,189.910627069,1,183
1060,1 -  Silver Place,1,Blocks Tisbury Court,174.645328911,1,184
1068,1 -  Silver Place,1,Blocks Tisbury Court,169.518527562,1,185
1076,Inglestre Court -  Ingestre Place,1,Blocks Tisbury Court,156.134983702,1,186
1084, 15 -  Ingestre Place,1,Blocks Tisbury Court,199.930221152,1,187
1124,Westminster Kingsway College -  Ingestre Place,1,Blocks Tisbury Court,96.9050761878,1,188
1140,Westminster Kingsway College -  Ingestre Place,1,Blocks Tisbury Court,106.458581635,1,189
1148,The White House -  21-23,1,Blocks Tisbury Court,111.302623003,1,190
1156,Royalty Mansions -  Meard Street,1,Blocks Tisbury Court,123.293963155,1,191
1172,7 -  Meard Street,1,Blocks Tisbury Court,132.685171267,1,192
1180, 100 -  Wardour Street,1,Blocks Tisbury Court,158.813648762,1,193
1188, 100 -  Wardour Street,1,Blocks Tisbury Court,168.338624467,1,194
1212,141 -  Wardour Street,1,Blocks Tisbury Court,192.856472704,1,195
1220,MPC -  127-133,1,Blocks Tisbury Court,181.619870612,1,196
1228, 18 -  Berwick Street,1,Blocks Tisbury Court,190.407977563,1,197
1236,Broadwick Silks -  9-11,1,Blocks Tisbury Court,205.521715478,1,198
1244,The Blue Posts -  Broadwick Street,1,Blocks Tisbury Court,220.695189945,1,199
1252, 18 -  Berwick Street,1,Blocks Tisbury Court,186.615819279,1,200
1260,8-12 -  Broadwick Street,1,Blocks Tisbury Court,228.887164936,1,201
1276,Scribbler -  Wardour Street,1,Blocks Tisbury Court,184.000487751,1,202
1284,118-120 -  Wardour Street,1,Blocks Tisbury Court,220.849607937,1,203
1308, 145 -  Wardour Street,1,Blocks Tisbury Court,244.084975135,1,204
1316,Gail's -  St. Anne's Court,1,Blocks Tisbury Court,248.407999026,1,205
1324,17 -  St. Anne's Court,1,Blocks Tisbury Court,252.28565964,1,206
1332,17 -  St. Anne's Court,1,Blocks Tisbury Court,249.878978935,1,207
1364,21-25 -  St. Anne's Court,1,Blocks Tisbury Court,263.332845541,1,208
1372,Clarion House -  St. Anne's Court,1,Blocks Tisbury Court,260.1727869,1,209
1380,Clarion House -  St. Anne's Court,1,Blocks Tisbury Court,263.282483063,1,210
1388,21-25 -  St. Anne's Court,1,Blocks Tisbury Court,268.003296988,1,211
1404,21-25 -  St. Anne's Court,1,Blocks Tisbury Court,273.147085202,1,212
1420,Billy and the Chicks -  27-28,1,Blocks Tisbury Court,274.828151848,1,213
1428, 24 -  Great Chapel Street,1,Blocks Tisbury Court,415.612782842,1,214
1436,Paramount House -  Wardour Street,1,Blocks Tisbury Court,359.113983293,1,215
1444,Chipotle -  Noel Street,1,Blocks Tisbury Court,357.463938533,1,216
1452,Brows & Nails HQ -  Berwick Street,1,Blocks Tisbury Court,342.417491697,1,217
1468, 14 -  Noel Street,1,Blocks Tisbury Court,371.989015393,1,218
1476, 34 -  Berwick Street,1,Blocks Tisbury Court,298.660608402,1,219
1492,Delicious Edit -  Marshall Street,1,Blocks Tisbury Court,273.513324862,1,220
1500,inamo -  134-136,1,Blocks Tisbury Court,268.458568207,1,221
1508, 142 -  Wardour Street,1,Blocks Tisbury Court,312.825328734,1,222
1516, 77 -  Berwick Street,1,Blocks Tisbury Court,290.036127124,1,223
1524,Euro Accessories -  Berwick Street,1,Blocks Tisbury Court,286.128601697,1,224
1540,Reckless Records -  Marshall Street,1,Blocks Tisbury Court,264.182131877,1,225
1548,Footpatrol -  Marshall Street,1,Blocks Tisbury Court,269.326277506,1,226
1580, 22 -  Portland Mews,1,Blocks Tisbury Court,308.589711136,1,227
1588,BM music -  D'Arblay Street,1,Blocks Tisbury Court,323.851497923,1,228
1596,Twenty8 Hair + Beauty -  D'Arblay Street,1,Blocks Tisbury Court,322.132796742,1,229
1604,Twenty8 Hair + Beauty -  D'Arblay Street,1,Blocks Tisbury Court,320.49439659,1,230
1612,BM music -  D'Arblay Street,1,Blocks Tisbury Court,331.827553073,1,231
1644,remington cafe -  D'Arblay Street,1,Blocks Tisbury Court,327.009152963,1,232
1652, 57 -  Poland Street,1,Blocks Tisbury Court,307.411833012,1,233
1668, 57 -  Poland Street,1,Blocks Tisbury Court,296.554288877,1,234
1676, 34 -  Broadwick Street,1,Blocks Tisbury Court,273.763044795,1,235
1684, 34 -  Broadwick Street,1,Blocks Tisbury Court,270.878965452,1,236
1692,Cotton Cafe -  Livonia Street,1,Blocks Tisbury Court,269.550816776,1,237
1772, 34 -  Broadwick Street,1,Blocks Tisbury Court,234.365048912,1,238
1804, 46 -  Broadwick Street,1,Blocks Tisbury Court,255.474267187,1,239
1820,52 -  Broadwick Street,1,Blocks Tisbury Court,262.730594142,1,240
1844, 8 -  Marshall Street,1,Blocks Tisbury Court,287.603407576,1,241
1860, 60 -  Poland Street,1,Blocks Tisbury Court,279.4394062,1,242
1868,Marshall Street Leisure Centre -  Marshall Street,1,Blocks Tisbury Court,306.22867037,1,243
1892,45 -  Fouberts Place,1,Blocks Tisbury Court,381.974396769,1,244
1900,Marshall Street Leisure Centre -  Marshall Street,1,Blocks Tisbury Court,318.541112192,1,245
1932,Molinare -  25-32,1,Blocks Tisbury Court,368.852702598,1,246
1980,Crumbs and Doilies -  Kingly Court,1,Blocks Tisbury Court,339.319093269,1,247
1988,Byron -  14-16,1,Blocks Tisbury Court,314.804140571,1,248
1996,33 -  Golden Square,1,Blocks Tisbury Court,291.060118838,1,249
570, 43 -  Broadwick Street,15,Great Marlborough Street,268.500001224,2,0
314,The Diner -  Ganton Street,8,Great Marlborough Street,218.660030816,2,1
906, 6 -  Green's Court,8,Great Marlborough Street,437.60301065,2,2
938,Misan Fabrics -  Tyler's Court,8,Great Marlborough Street,420.189609587,2,3
890,Westminster Kingsway College -  Ingestre Place,7,Great Marlborough Street,384.180447144,2,4
594,51 -  Lexington Street,5,Great Marlborough Street,293.949419534,2,5
930,Inglestre Court -  Ingestre Place,5,Great Marlborough Street,372.521764051,2,6
1266,Busaba Eathai -  Wardour Street,5,Great Marlborough Street,395.424321384,2,7
1354,21-25 -  St. Anne's Court,5,Great Marlborough Street,408.337344599,2,8
1722, 34 -  Broadwick Street,5,Great Marlborough Street,269.375819848,2,9
1738,TalkTalk -  20-24,5,Great Marlborough Street,314.662846275,2,10
1746,TalkTalk -  20-24,5,Great Marlborough Street,314.898203247,2,11
1778, 34 -  Broadwick Street,5,Great Marlborough Street,294.26081737,2,12
1938,45 -  Fouberts Place,5,Great Marlborough Street,144.881220409,2,13
34,Patisserie Valerie -  Marshall Street,4,Great Marlborough Street,230.927874126,2,14
114, 72 -  Broadwick Street,4,Great Marlborough Street,219.629802779,2,15
146,68 -  Broadwick Street,4,Great Marlborough Street,235.799320948,2,16
370,American Apparel -  Carnaby Street,4,Great Marlborough Street,299.539906235,2,17
410,Polpo -  Beak Street,4,Great Marlborough Street,305.25939812,2,18
562,GLP -  Broadwick Street,4,Great Marlborough Street,264.425154436,2,19
586, 41 -  Broadwick Street,4,Great Marlborough Street,272.617496694,2,20
754,34 -  Great Pulteney Street,4,Great Marlborough Street,415.049394403,2,21
778,6 -  Great Pulteney Street,4,Great Marlborough Street,426.668270775,2,22
786,Bill's -  36-44,4,Great Marlborough Street,461.57473356,2,23
802,11a -  Lexington Street,4,Great Marlborough Street,418.898537907,2,24
866, 41 -  Lexington Street,4,Great Marlborough Street,333.555188859,2,25
1394,21-25 -  St. Anne's Court,4,Great Marlborough Street,417.92805203,2,26
1714, 34 -  Broadwick Street,4,Great Marlborough Street,273.694950336,2,27
1786, 34 -  Broadwick Street,4,Great Marlborough Street,289.955486815,2,28
1794, 34 -  Broadwick Street,4,Great Marlborough Street,280.191106357,2,29
1810,50 -  Broadwick Street,4,Great Marlborough Street,263.076264787,2,30
1906,Marshall Street Leisure Centre -  Marshall Street,4,Great Marlborough Street,194.773852234,2,31
2,Marshall Laundry & Dry Cleaning Service -  Marshall Street,3,Great Marlborough Street,204.973785881,2,32
66,68 -  Broadwick Street,3,Great Marlborough Street,200.9893457,2,33
98, 72 -  Broadwick Street,3,Great Marlborough Street,206.938268777,2,34
154,68 -  Broadwick Street,3,Great Marlborough Street,243.069329804,2,35
218,12 -  Newburgh Street,3,Great Marlborough Street,141.01749896,2,36
546,Stirling Court -  Marshall Street,3,Great Marlborough Street,257.584907028,2,37
578, 41 -  Broadwick Street,3,Great Marlborough Street,270.966107215,2,38
850,Soupe du Jour -  Lexington Street,3,Great Marlborough Street,350.07652999,2,39
898,Inglestre Court -  Ingestre Place,3,Great Marlborough Street,390.324935892,2,40
1002,Soho Dry Cleaners -  Berwick Street,3,Great Marlborough Street,370.257257459,2,41
1034, 15 -  Ingestre Place,3,Great Marlborough Street,327.214073967,2,42
1090, 31 -  Broadwick Street,3,Great Marlborough Street,298.559430255,2,43
1098, 33 -  Broadwick Street,3,Great Marlborough Street,294.980890241,2,44
1106, 33 -  Broadwick Street,3,Great Marlborough Street,291.763030509,2,45
1114,Westminster Kingsway College -  Ingestre Place,3,Great Marlborough Street,414.020307347,2,46
1458, 14 -  Noel Street,3,Great Marlborough Street,199.144537112,2,47
1562,Cotton Cafe -  Livonia Street,3,Great Marlborough Street,304.510376769,2,48
1626,YMC -  Poland Street,3,Great Marlborough Street,195.046998194,2,49
1634,Phonica -  Poland Street,3,Great Marlborough Street,202.787172557,2,50
1658,Burlington Cafe -  Poland Street,3,Great Marlborough Street,223.075354233,2,51
1754,Cowling & Wilcox Ltd -  26-28,3,Great Marlborough Street,309.598859704,2,52
1762,Cowling & Wilcox Ltd -  26-28,3,Great Marlborough Street,304.765774018,2,53
1826,54 -  Broadwick Street,3,Great Marlborough Street,256.017268847,2,54
1882,Marshall Street Leisure Centre -  Marshall Street,3,Great Marlborough Street,200.184860085,2,55
1946, 173 -  Poland Street,3,Great Marlborough Street,123.365088279,2,56
1962,Dong San -  Poland Street,3,Great Marlborough Street,182.872926418,2,57
10, 9 -  Marshall Street,2,Great Marlborough Street,212.022520721,2,58
42,60-62 -  Broadwick Street,2,Great Marlborough Street,242.179641578,2,59
50,The Shaston Arms -  4-6,2,Great Marlborough Street,200.128887373,2,60
58,68 -  Broadwick Street,2,Great Marlborough Street,208.719965975,2,61
74,The Shaston Arms -  4-6,2,Great Marlborough Street,192.823629062,2,62
82,8 -  Ganton Street,2,Great Marlborough Street,193.295415378,2,63
162,Diesel -  Marlborough Court,2,Great Marlborough Street,174.781581463,2,64
178,Pepe Jeans -  Lowndes Court,2,Great Marlborough Street,172.882939738,2,65
186,Diesel -  Marlborough Court,2,Great Marlborough Street,176.616150267,2,66
194,Diesel -  Marlborough Court,2,Great Marlborough Street,175.533776,2,67
258,Scream Editions -  Foubert''s Place,2,Great Marlborough Street,147.243982444,2,68
266,Adidas Originals -  Foubert''s Place,2,Great Marlborough Street,151.903863504,2,69
306,The Blue Posts -  Ganton Street,2,Great Marlborough Street,225.306745134,2,70
322,Zebrano -  Ganton Street,2,Great Marlborough Street,213.868661277,2,71
458,53 -  Beak Street,2,Great Marlborough Street,304.891390869,2,72
490, 2 -  Marshall Street,2,Great Marlborough Street,283.528787535,2,73
514, 49 -  Marshall Street,2,Great Marlborough Street,266.80978803,2,74
522,Patisserie Valerie -  Marshall Street,2,Great Marlborough Street,253.49297589,2,75
538,Stirling Court -  Marshall Street,2,Great Marlborough Street,257.134787141,2,76
602, 43 -  Lexington Street,2,Great Marlborough Street,313.06265165,2,77
618,75 -  Beak Street,2,Great Marlborough Street,313.153616436,2,78
730,12 -  Great Pulteney Street,2,Great Marlborough Street,376.495350643,2,79
762,8 -  Great Pulteney Street,2,Great Marlborough Street,410.746314709,2,80
826,16 -  Lexington Street,2,Great Marlborough Street,375.363904272,2,81
842,Soupe du Jour -  Lexington Street,2,Great Marlborough Street,357.172716804,2,82
946,9 -  Berwick Street,2,Great Marlborough Street,407.58775696,2,83
970, 10 -  Berwick Street,2,Great Marlborough Street,392.656866131,2,84
986, 14 -  Berwick Street,2,Great Marlborough Street,378.608283406,2,85
994, 90 -  Berwick Street,2,Great Marlborough Street,346.10994836,2,86
1018,Yauatcha -  15-17,2,Great Marlborough Street,339.648972545,2,87
1026, 90 -  Berwick Street,2,Great Marlborough Street,351.613402777,2,88
1050, 13 -  Ingestre Place,2,Great Marlborough Street,336.783199713,2,89
1130,Westminster Kingsway College -  Ingestre Place,2,Great Marlborough Street,422.25100825,2,90
1162,17 -  Meard Street,2,Great Marlborough Street,483.66352962,2,91
1194,MPC -  127-133,2,Great Marlborough Street,408.048770462,2,92
1202,Lipsync -  Wardour Street,2,Great Marlborough Street,416.758435439,2,93
1290, 122 -  Wardour Street,2,Great Marlborough Street,372.369322282,2,94
1298, 122 -  Wardour Street,2,Great Marlborough Street,368.856564385,2,95
1338,Jungle Fever -  St. Anne's Court,2,Great Marlborough Street,393.226787873,2,96
1346,Jungle Fever -  St. Anne's Court,2,Great Marlborough Street,391.803676476,2,97
1410,Billy and the Chicks -  27-28,2,Great Marlborough Street,432.185224199,2,98
1482,Dark N' Cold -  D'Arblay Street,2,Great Marlborough Street,284.705982059,2,99
1530, 78 -  Berwick Street,2,Great Marlborough Street,286.336708288,2,100
1554,26 -  Berwick Street,2,Great Marlborough Street,311.209804518,2,101
1570,BM music -  D'Arblay Street,2,Great Marlborough Street,246.768134084,2,102
1618, 22 -  Portland Mews,2,Great Marlborough Street,228.594723959,2,103
1698,Cotton Cafe -  Livonia Street,2,Great Marlborough Street,282.905462548,2,104
1706,Cotton Cafe -  Livonia Street,2,Great Marlborough Street,282.537330466,2,105
1730, 34 -  Broadwick Street,2,Great Marlborough Street,265.513550416,2,106
1834,54 -  Broadwick Street,2,Great Marlborough Street,255.390905001,2,107
1850,Social Eating House -  Poland Street,2,Great Marlborough Street,240.049810611,2,108
1874,Marshall Street Leisure Centre -  Marshall Street,2,Great Marlborough Street,212.06891008,2,109
1914,19 -  Marshall Street,2,Great Marlborough Street,170.168364616,2,110
1922,34 -  Marshall Street,2,Great Marlborough Street,172.035553353,2,111
1954,3-4 -  Great Marlborough Street,2,Great Marlborough Street,136.905114164,2,112
1970,Vasco & Peiro's Pavillion -  Poland Street,2,Great Marlborough Street,182.266712664,2,113
18, 9 -  Marshall Street,1,Great Marlborough Street,217.213745403,2,114
26, 9 -  Marshall Street,1,Great Marlborough Street,223.851265467,2,115
90, 3 -  Newburgh Street,1,Great Marlborough Street,178.119844265,2,116
106, 72 -  Broadwick Street,1,Great Marlborough Street,213.082843079,2,117
122,Mor -  Ganton Street,1,Great Marlborough Street,198.569151185,2,118
130,Storm -  Ganton Street,1,Great Marlborough Street,205.244367339,2,119
138,68 -  Broadwick Street,1,Great Marlborough Street,227.308817198,2,120
170,Superga -  Lowndes Court,1,Great Marlborough Street,158.229931357,2,121
202,Superga -  Lowndes Court,1,Great Marlborough Street,154.525362351,2,122
210,Antidote -  12A,1,Great Marlborough Street,147.655551825,2,123
226,Antidote -  12A,1,Great Marlborough Street,147.272667664,2,124
234,Carnaby Street Dental -  Fouberts Place,1,Great Marlborough Street,149.455292635,2,125
242,Carnaby Street Dental -  Fouberts Place,1,Great Marlborough Street,140.411916161,2,126
250,Nike SB -  Carnaby Street,1,Great Marlborough Street,158.138375227,2,127
274,Jack Wills -  Foubert''s Place,1,Great Marlborough Street,181.077177681,2,128
282,Lavand -  Carnaby Street,1,Great Marlborough Street,184.092232955,2,129
290,Hamleys -  188-196,1,Great Marlborough Street,210.619316856,2,130
298,The Diner -  Ganton Street,1,Great Marlborough Street,217.268313958,2,131
330,The Diner -  Ganton Street,1,Great Marlborough Street,211.499780359,2,132
338,G-Star Raw -  Carnaby Street,1,Great Marlborough Street,246.483796142,2,133
346,Vans -  Carnaby Street,1,Great Marlborough Street,236.307825992,2,134
354,Boots -  Carnaby Street,1,Great Marlborough Street,286.479249657,2,135
362,Boots -  Carnaby Street,1,Great Marlborough Street,294.371429728,2,136
378,We Built This City -  Carnaby Street,1,Great Marlborough Street,298.727887348,2,137
386,Puma -  Carnaby Street,1,Great Marlborough Street,285.613196964,2,138
394,Lyle & Scott -  Carnaby Street,1,Great Marlborough Street,309.280412846,2,139
402,AQ/AQ -  Beak Street,1,Great Marlborough Street,307.269657125,2,140
418,Lyle & Scott -  Carnaby Street,1,Great Marlborough Street,314.708344483,2,141
426,wrapchic -  Beak Street,1,Great Marlborough Street,324.559693375,2,142
434,Bob Bob Ricard -  Beak Street,1,Great Marlborough Street,324.605027896,2,143
442,Bob Bob Ricard -  Beak Street,1,Great Marlborough Street,330.637072868,2,144
450,44 -  Beak Street,1,Great Marlborough Street,322.78611897,2,145
466,57 -  Beak Street,1,Great Marlborough Street,306.155212692,2,146
474, 49 -  Marshall Street,1,Great Marlborough Street,256.586820796,2,147
482,Studiocanal -  Marshall Street,1,Great Marlborough Street,280.658349174,2,148
498, 2 -  Marshall Street,1,Great Marlborough Street,290.493308781,2,149
506, 1 -  Marshall Street,1,Great Marlborough Street,296.316477916,2,150
530,Stirling Court -  Marshall Street,1,Great Marlborough Street,254.901595856,2,151
554,Stirling Court -  Marshall Street,1,Great Marlborough Street,262.115754345,2,152
610,77 -  Beak Street,1,Great Marlborough Street,315.564285686,2,153
626,73 -  Beak Street,1,Great Marlborough Street,312.003602304,2,154
634,69 -  Beak Street,1,Great Marlborough Street,309.699340271,2,155
642,65 -  Beak Street,1,Great Marlborough Street,308.287620102,2,156
650,61 -  Beak Street,1,Great Marlborough Street,306.176629525,2,157
658, 41 -  Lexington Street,1,Great Marlborough Street,322.965380931,2,158
666, 21 -  Great Pulteney Street,1,Great Marlborough Street,321.798351792,2,159
674, 21 -  Great Pulteney Street,1,Great Marlborough Street,329.697817607,2,160
682,W1 107 -  Great Pulteney Street,1,Great Marlborough Street,332.218969133,2,161
690,16 -  Great Pulteney Street,1,Great Marlborough Street,343.918726887,2,162
698,25 -  Great Pulteney Street,1,Great Marlborough Street,350.135879483,2,163
706,25 -  Great Pulteney Street,1,Great Marlborough Street,356.39252912,2,164
714,14 -  Great Pulteney Street,1,Great Marlborough Street,363.202926661,2,165
722,13 -  Great Pulteney Street,1,Great Marlborough Street,370.065498407,2,166
738,11 -  Great Pulteney Street,1,Great Marlborough Street,387.081682615,2,167
746,25 -  Great Pulteney Street,1,Great Marlborough Street,367.412096746,2,168
770,7 -  Great Pulteney Street,1,Great Marlborough Street,417.76552077,2,169
794,6-10 -  Lexington Street,1,Great Marlborough Street,446.910734105,2,170
810,11a -  Lexington Street,1,Great Marlborough Street,425.136558701,2,171
818,11a -  Lexington Street,1,Great Marlborough Street,418.098698141,2,172
834,25 -  Lexington Street,1,Great Marlborough Street,369.927276025,2,173
858,Yoobi -  Silver Place,1,Great Marlborough Street,340.810706848,2,174
874,Yoobi -  Silver Place,1,Great Marlborough Street,336.003876683,2,175
882,Partizan -  Silver Place,1,Great Marlborough Street,328.649847732,2,176
914,Apostrophe -  Brewer Street,1,Great Marlborough Street,467.482001609,2,177
922,Brewer Street Car Park -  Brewer Street,1,Great Marlborough Street,443.027532758,2,178
954,Misan Fabrics -  Tyler's Court,1,Great Marlborough Street,415.306333738,2,179
962,9 -  Berwick Street,1,Great Marlborough Street,398.313930234,2,180
978, 12 -  Berwick Street,1,Great Marlborough Street,384.07518614,2,181
1010, 90 -  Berwick Street,1,Great Marlborough Street,348.789566039,2,182
1042, 13 -  Ingestre Place,1,Great Marlborough Street,332.433595575,2,183
1058,1 -  Silver Place,1,Great Marlborough Street,347.623836735,2,184
1066,1 -  Silver Place,1,Great Marlborough Street,352.808149726,2,185
1074,Inglestre Court -  Ingestre Place,1,Great Marlborough Street,366.683577806,2,186
1082, 15 -  Ingestre Place,1,Great Marlborough Street,322.727231134,2,187
1122,Westminster Kingsway College -  Ingestre Place,1,Great Marlborough Street,425.854797701,2,188
1138,Westminster Kingsway College -  Ingestre Place,1,Great Marlborough Street,418.992853093,2,189
1146,The White House -  21-23,1,Great Marlborough Street,472.507526045,2,190
1154,Royalty Mansions -  Meard Street,1,Great Marlborough Street,482.297375166,2,191
1170,7 -  Meard Street,1,Great Marlborough Street,502.399009114,2,192
1178, 100 -  Wardour Street,1,Great Marlborough Street,421.96138315,2,193
1186, 100 -  Wardour Street,1,Great Marlborough Street,415.900244966,2,194
1210,141 -  Wardour Street,1,Great Marlborough Street,393.786310228,2,195
1218,MPC -  127-133,1,Great Marlborough Street,400.601959196,2,196
1226, 18 -  Berwick Street,1,Great Marlborough Street,369.828961794,2,197
1234,Broadwick Silks -  9-11,1,Great Marlborough Street,359.845675657,2,198
1242,The Blue Posts -  Broadwick Street,1,Great Marlborough Street,341.829984795,2,199
1250, 18 -  Berwick Street,1,Great Marlborough Street,360.342527172,2,200
1258,8-12 -  Broadwick Street,1,Great Marlborough Street,346.174818574,2,201
1274,Scribbler -  Wardour Street,1,Great Marlborough Street,404.97112526,2,202
1282,118-120 -  Wardour Street,1,Great Marlborough Street,380.100617492,2,203
1306, 145 -  Wardour Street,1,Great Marlborough Street,356.029017126,2,204
1314,Gail's -  St. Anne's Court,1,Great Marlborough Street,373.94189713,2,205
1322,17 -  St. Anne's Court,1,Great Marlborough Street,385.761331158,2,206
1330,17 -  St. Anne's Court,1,Great Marlborough Street,387.409563779,2,207
1362,21-25 -  St. Anne's Court,1,Great Marlborough Street,401.67096256,2,208
1370,Clarion House -  St. Anne's Court,1,Great Marlborough Street,406.958041656,2,209
1378,Clarion House -  St. Anne's Court,1,Great Marlborough Street,415.176540944,2,210
1386,21-25 -  St. Anne's Court,1,Great Marlborough Street,413.317132378,2,211
1402,21-25 -  St. Anne's Court,1,Great Marlborough Street,425.424298826,2,212
